mRNA.MSTRG.17839.3	GO:0016459; GO:0032982; GO:0003779; GO:0005524; GO:0003774
mRNA.MSTRG.18339.1	GO:0016459; GO:0032982; GO:0003779; GO:0005524; GO:0003774
mRNA.MSTRG.21041.1	GO:0016459; GO:0032982; GO:0003779; GO:0005524; GO:0003774
mRNA.MSTRG.9780.1	GO:0016459; GO:0032982; GO:0003779; GO:0005524; GO:0003774
mRNA.MSTRG.24564.1	GO:0005813; GO:0097125; GO:0000307; GO:0005737; GO:0005829; GO:0030496; GO:0005759; GO:0072686; GO:0005654; GO:0005634; GO:0005876; GO:0005524; GO:0003682; GO:0030332; GO:0097472; GO:0004693; GO:0035173; GO:0030544; GO:0016301; GO:0004672; GO:0004674; GO:0008353; GO:0031100; GO:0006915; GO:0007569; GO:0051301; GO:0008283; GO:0070301; GO:0030261; GO:0030855; GO:0090166; GO:0000278; GO:0044772; GO:0007095; GO:0043066; GO:0018105; GO:0018107; GO:0060045; GO:0045740; GO:0010971; GO:0010628; GO:1905448; GO:0045931; GO:0042307; GO:1900182; GO:0034501; GO:0006468; GO:0065003; GO:0042752; GO:0014823; GO:0014075; GO:0048678; GO:0046686; GO:0046688; GO:0042493; GO:0045471; GO:0042542; GO:0014070; GO:0010243; GO:0009636; GO:0048511; GO:0055015
mRNA.MSTRG.12273.1	GO:0005783; GO:0016021; GO:0005774; GO:0015171; GO:0003333
mRNA.MSTRG.26187.1	GO:0005623; GO:0005801; GO:0005783; GO:0005789; GO:0016021; GO:0005739; GO:0005524; GO:0016887; GO:0015662; GO:0046872; GO:0070273; GO:0006812; GO:0006874; GO:0030026; GO:0055092; GO:0055085
mRNA.MSTRG.23261.1	GO:0000324; GO:0000329; GO:0016021; GO:0015171; GO:0061459; GO:0015183; GO:0005313; GO:0005290; GO:0015189; GO:0015194; GO:0005302; GO:0032974; GO:0003333; GO:0055085
mRNA.MSTRG.9019.1	GO:0000324; GO:0000329; GO:0016021; GO:0015171; GO:0061459; GO:0015183; GO:0005313; GO:0005290; GO:0015189; GO:0015194; GO:0005302; GO:0032974; GO:0003333; GO:0055085
mRNA.MSTRG.26551.1	GO:0033573; GO:0005886; GO:0015093; GO:0005381; GO:1901684; GO:0055072; GO:0034755
mRNA.MSTRG.4887.1	GO:0070062; GO:0005887; GO:0005886; GO:0007596; GO:0007597; GO:0007155; GO:0030168
mRNA.MSTRG.16065.1	GO:0005758; GO:0031966; GO:0005739; GO:0003954; GO:0019655; GO:0006116; GO:0042981
mRNA.MSTRG.16828.1	GO:0005737; GO:0005829; GO:0005576; GO:0016020; GO:0019905; GO:0042113; GO:0019221; GO:0006887
mRNA.MSTRG.12798.1	GO:0005737; GO:0005829; GO:0005634; GO:0005956; GO:0019887; GO:0006468; GO:0071900
mRNA.MSTRG.3157.1	GO:0005737; GO:0005829; GO:0005634; GO:0005956; GO:0019887; GO:0006468; GO:0071900
mRNA.MSTRG.793.1	GO:0000786; GO:0005634; GO:0003677; GO:0046982
mRNA.MSTRG.22300.1	GO:0000837; GO:0005783; GO:0030176; GO:0016021; GO:0005635; GO:0005637; GO:0061630; GO:0004842; GO:0008270; GO:0030433
mRNA.MSTRG.8060.1	GO:0000837; GO:0005783; GO:0030176; GO:0016021; GO:0005635; GO:0005637; GO:0061630; GO:0004842; GO:0008270; GO:0030433
mRNA.MSTRG.12747.1	GO:0005783; GO:0005789; GO:0016021; GO:0031965; GO:0042175; GO:0051087; GO:0051787; GO:0051082; GO:0000742; GO:0034975; GO:0030433
mRNA.MSTRG.27944.1	GO:0005829; GO:0005634; GO:0004724; GO:1990439; GO:0046872; GO:0004722; GO:0071470; GO:0032873
mRNA.MSTRG.19005.1	GO:0005737; GO:0005829; GO:0005634; GO:0005509; GO:0004723; GO:0005516; GO:0005506; GO:0030145; GO:0004722; GO:0019722; GO:0016059; GO:0050906; GO:0007602; GO:0006470; GO:0043052; GO:0007601
mRNA.MSTRG.20675.1	GO:0005737; GO:0005829; GO:0005634; GO:0005509; GO:0004723; GO:0005516; GO:0005506; GO:0030145; GO:0004722; GO:0019722; GO:0016059; GO:0050906; GO:0007602; GO:0006470; GO:0043052; GO:0007601
mRNA.MSTRG.9480.1	GO:0005737; GO:0005829; GO:0005634; GO:0005509; GO:0004723; GO:0005516; GO:0005506; GO:0030145; GO:0004722; GO:0019722; GO:0016059; GO:0050906; GO:0007602; GO:0006470; GO:0043052; GO:0007601
mRNA.MSTRG.10753.1	GO:0005737; GO:0005829; GO:0003873; GO:0005524; GO:0006003; GO:0006000
mRNA.MSTRG.28003.1	GO:0022625; GO:0003735; GO:0002181; GO:0042254
mRNA.MSTRG.3898.1	GO:0005737; GO:0005829; GO:0000329; GO:0008422; GO:0050295; GO:0005975; GO:1904462
mRNA.MSTRG.25714.1	GO:0005694; GO:0005634; GO:0003677
mRNA.MSTRG.22977.1	GO:0051539; GO:0004333; GO:0046872; GO:0050163; GO:0006099
mRNA.MSTRG.13761.1	noMatch
mRNA.MSTRG.16822.1	noMatch
mRNA.MSTRG.6108.1	GO:0000791; GO:0005634; GO:1990904; GO:0008098; GO:0003677; GO:0003729; GO:0006396
mRNA.MSTRG.10047.1	GO:0005737; GO:0016874; GO:0031177; GO:0016746; GO:0017000
mRNA.MSTRG.24967.1	GO:0005737; GO:0016874; GO:0031177; GO:0016746; GO:0017000
mRNA.MSTRG.6874.1	GO:0005737; GO:0005829; GO:0043197; GO:0005769; GO:0031313; GO:0019897; GO:0098978; GO:0030496; GO:0005634; GO:0014069; GO:0045296; GO:0004197; GO:0017124; GO:0004843; GO:0071549; GO:1990090; GO:0007032; GO:0000281; GO:0090263; GO:0016579; GO:0071108; GO:0070536; GO:0007265; GO:0099576; GO:0032880; GO:0031647; GO:0006511
mRNA.MSTRG.6293.1	GO:0005737; GO:0010494; GO:0034399; GO:0000932; GO:0005844; GO:0017108; GO:0004520; GO:0048256; GO:0006974; GO:0006281; GO:0044419
mRNA.MSTRG.25968.1	GO:0016021; GO:0005886; GO:0015293
mRNA.MSTRG.2606.1	GO:0005737; GO:0031177; GO:0016747; GO:0017000
mRNA.MSTRG.7301.1	noMatch
mRNA.MSTRG.4533.1	GO:0005737
mRNA.MSTRG.28543.1	GO:0016810
mRNA.MSTRG.862.1	GO:0031390; GO:0005663; GO:0005654; GO:0005634; GO:0005524; GO:0003677; GO:0019899; GO:0042769; GO:0032508; GO:0006281; GO:0006260; GO:0006261; GO:0070987; GO:0042276; GO:0006297; GO:0033683; GO:0006296; GO:1900264; GO:1901796; GO:0032201; GO:0006283; GO:0019985
mRNA.MSTRG.863.1	GO:0031390; GO:0005663; GO:0005654; GO:0005634; GO:0005524; GO:0003677; GO:0019899; GO:0042769; GO:0032508; GO:0006281; GO:0006260; GO:0006261; GO:0070987; GO:0042276; GO:0006297; GO:0033683; GO:0006296; GO:1900264; GO:1901796; GO:0032201; GO:0006283; GO:0019985
mRNA.MSTRG.28274.1	GO:0005737; GO:0005794; GO:0005795; GO:0005886; GO:0005525; GO:0006886; GO:0046686; GO:0016192
mRNA.MSTRG.10675.1	GO:0022627; GO:0003723; GO:0003735; GO:0000028; GO:0006412
mRNA.MSTRG.27727.1	GO:0022627; GO:0003723; GO:0003735; GO:0000028; GO:0006412
mRNA.MSTRG.21783.1	noMatch
mRNA.MSTRG.9870.1	GO:0000148; GO:0071944; GO:0005935; GO:0016021; GO:0005628; GO:0003843; GO:0006075; GO:0030476; GO:0008360
mRNA.MSTRG.9871.1	GO:0000148; GO:0071944; GO:0005935; GO:0016021; GO:0005628; GO:0003843; GO:0006075; GO:0030476; GO:0008360
mRNA.MSTRG.9425.1	GO:0005829; GO:0005634; GO:0016427; GO:0016428; GO:0000049; GO:0006306; GO:0002946
mRNA.MSTRG.4759.1	GO:0005634; GO:0005524; GO:0003677; GO:0003918; GO:0046872; GO:0006265
mRNA.MSTRG.9711.1	GO:0005634; GO:0005524; GO:0003677; GO:0003918; GO:0046872; GO:0006265
mRNA.MSTRG.12473.1	GO:0005509; GO:0019722
mRNA.MSTRG.26949.1	GO:0005509; GO:0019722
mRNA.MSTRG.7831.1	GO:0005509; GO:0019722
mRNA.MSTRG.19143.1	GO:0005840; GO:0003735; GO:0006412
mRNA.MSTRG.25199.1	GO:0005840; GO:0003735; GO:0006412
mRNA.MSTRG.6858.1	GO:0005576; GO:0004556; GO:0103025; GO:0043169; GO:0005975
mRNA.MSTRG.8279.1	GO:0005576; GO:0004556; GO:0103025; GO:0043169; GO:0005975
mRNA.MSTRG.78.1	GO:0005737; GO:0005856; GO:0005509; GO:0007049; GO:0051301
mRNA.MSTRG.3152.1	GO:0009986; GO:0030139; GO:0005768; GO:0009897; GO:0005794; GO:0005887; GO:0043231; GO:0045121; GO:0048471; GO:0045335; GO:0005886; GO:0034186; GO:0034188; GO:0034185; GO:0005524; GO:0016887; GO:0051117; GO:0042626; GO:0120020; GO:0140328; GO:0008035; GO:0005319; GO:0031210; GO:0090554; GO:0090556; GO:0005548; GO:0005102; GO:0031267; GO:0046623; GO:0019905; GO:0007189; GO:0071397; GO:0071222; GO:0071300; GO:0033344; GO:0042632; GO:0008203; GO:0030301; GO:0016197; GO:0007186; GO:0034380; GO:0050702; GO:0032367; GO:0006869; GO:0042158; GO:0042157; GO:0007040; GO:0002790; GO:0006911; GO:0033700; GO:0055091; GO:0045332; GO:0015914; GO:0060155; GO:0010875; GO:0090108; GO:0006497; GO:0032489; GO:0042493; GO:0034616; GO:0007584; GO:0043691
mRNA.MSTRG.12592.1	GO:0005737; GO:0005829; GO:0005811; GO:0016020; GO:0005739; GO:0050253; GO:0004806; GO:0055088; GO:0019433
mRNA.MSTRG.16554.1	GO:0005737; GO:0005874; GO:0005525; GO:0003924; GO:0005200; GO:0007017
mRNA.MSTRG.1959.1	GO:0005737; GO:0005874; GO:0005525; GO:0003924; GO:0005200; GO:0007017
mRNA.MSTRG.6445.1	GO:0000790; GO:0005656; GO:0043596; GO:0005634; GO:0005524; GO:0003688; GO:0004674; GO:0051301; GO:0006270; GO:0000278; GO:0033314; GO:1902985; GO:1903468; GO:0001934; GO:1905634
mRNA.MSTRG.2195.1	GO:0046872
mRNA.MSTRG.2116.1	GO:0031362; GO:0005576; GO:0019898; GO:0016020; GO:0035580; GO:1904724; GO:0005542; GO:0038023; GO:0015884; GO:0043312
mRNA.MSTRG.5488.1	GO:0009514; GO:0004451; GO:0046872; GO:0046421; GO:0006097; GO:0006099
mRNA.MSTRG.1316.1	GO:0004450; GO:0046872; GO:0006097; GO:0006099
mRNA.MSTRG.21190.1	GO:0045551; GO:0052747; GO:0008270; GO:0009809
mRNA.MSTRG.4342.1	GO:0005524
mRNA.MSTRG.15825.1	GO:0004345; GO:0050661; GO:0006006; GO:0009051; GO:0042542
mRNA.MSTRG.7694.1	GO:0005829; GO:0005635; GO:0034399; GO:0005643; GO:0003723; GO:0043130; GO:0006406; GO:0016973; GO:0000054; GO:0006405; GO:0000972
mRNA.MSTRG.24823.1	GO:0012505; GO:0005886; GO:0005525; GO:0003924; GO:0006886; GO:0032482
mRNA.MSTRG.9420.1	GO:0005623; GO:0005938; GO:0005737; GO:0005634; GO:0045167; GO:0001708; GO:0008340; GO:0009792; GO:0000132; GO:0030590; GO:0010286; GO:0051321; GO:0009949; GO:0035046; GO:0006611; GO:0007346; GO:0000003; GO:0010070
mRNA.MSTRG.14843.1	GO:0004339; GO:0000272
mRNA.MSTRG.23946.1	GO:0004339; GO:0000272
mRNA.MSTRG.27135.1	GO:0004339; GO:0000272
mRNA.MSTRG.5487.1	GO:0005759; GO:0005739; GO:0004165; GO:0004300; GO:0016863; GO:0006635
mRNA.MSTRG.13768.1	GO:0016021; GO:0005886; GO:0022857
mRNA.MSTRG.13768.2	GO:0016021; GO:0005886; GO:0022857
mRNA.MSTRG.13768.3	GO:0016021; GO:0005886; GO:0022857
mRNA.MSTRG.10112.1	GO:0008483
mRNA.MSTRG.22799.1	GO:0005623; GO:0000062; GO:0008289; GO:0042049
mRNA.MSTRG.5077.1	GO:0071013; GO:0016607; GO:0005730; GO:0005654; GO:0005634; GO:0031499; GO:0005524; GO:0003723; GO:0003724; GO:0000460; GO:0000398; GO:0006401; GO:0006364; GO:0016076
mRNA.MSTRG.5077.2	GO:0071013; GO:0016607; GO:0005730; GO:0005654; GO:0005634; GO:0031499; GO:0005524; GO:0003723; GO:0003724; GO:0000460; GO:0000398; GO:0006401; GO:0006364; GO:0016076
mRNA.MSTRG.27861.1	GO:0005509
mRNA.MSTRG.307.1	GO:0005509
mRNA.MSTRG.4948.1	GO:0005737; GO:0005768; GO:0016020; GO:0005777; GO:0000407; GO:0034271; GO:0034272; GO:0016303; GO:0005524; GO:0052742; GO:0000045; GO:0030242; GO:0006897; GO:0046854; GO:0036092; GO:0048015
mRNA.MSTRG.18753.1	GO:0005783; GO:0005794; GO:0000139; GO:0030176; GO:0031902; GO:0097038; GO:0005886; GO:0048149; GO:0001751; GO:0046667; GO:0048263; GO:0035225; GO:0046843; GO:0006888; GO:0016197; GO:0038004; GO:0061331; GO:0007476; GO:0007474; GO:0016318; GO:0043703; GO:0050714; GO:0042749; GO:0048865; GO:0007421; GO:0007601
mRNA.MSTRG.15872.1	GO:0005938; GO:0031252; GO:0005737; GO:0005829; GO:0005634; GO:0005524; GO:0004707; GO:0031152; GO:0019954; GO:0007049; GO:0051301; GO:0043327; GO:0042742; GO:0007186; GO:0035556; GO:0000165; GO:0110094; GO:1903669; GO:0006468; GO:0031157; GO:0010468; GO:0031153; GO:0030587
mRNA.MSTRG.22078.1	GO:0005938; GO:0031252; GO:0005737; GO:0005829; GO:0005634; GO:0005524; GO:0004707; GO:0031152; GO:0019954; GO:0007049; GO:0051301; GO:0043327; GO:0042742; GO:0007186; GO:0035556; GO:0000165; GO:0110094; GO:1903669; GO:0006468; GO:0031157; GO:0010468; GO:0031153; GO:0030587
mRNA.MSTRG.18580.1	GO:0004555; GO:0015926; GO:0046872; GO:0006974; GO:0005991
mRNA.MSTRG.19331.1	GO:0008789; GO:0008198; GO:0019698
mRNA.MSTRG.4900.1	GO:0005737; GO:0004364; GO:0016672
mRNA.MSTRG.4901.1	GO:0005737; GO:0004364; GO:0016672
mRNA.MSTRG.6656.1	GO:0060473; GO:0005737; GO:0005886; GO:0030133; GO:0070001; GO:0070002; GO:0004222; GO:0008233; GO:0008270; GO:0007155; GO:0009566; GO:2000360; GO:0010954; GO:0060468
mRNA.MSTRG.27067.1	GO:0042597; GO:0003755; GO:0006457
mRNA.MSTRG.3781.1	GO:0005730; GO:0005654; GO:0003723
mRNA.MSTRG.6427.1	GO:0009941; GO:0009570; GO:0005829; GO:0005634; GO:0005524; GO:0071456; GO:0045727; GO:0019538; GO:0043335; GO:0009408
mRNA.MSTRG.6428.1	GO:0009941; GO:0009570; GO:0005829; GO:0005634; GO:0005524; GO:0071456; GO:0045727; GO:0019538; GO:0043335; GO:0009408
mRNA.MSTRG.4821.2	GO:0005737; GO:0005829; GO:0005634; GO:0005886; GO:1990904; GO:0003730; GO:0003729; GO:0008143; GO:0008266; GO:0003723; GO:0003743; GO:0000184; GO:1900151; GO:0060211; GO:0006446; GO:0006413; GO:0016032
mRNA.MSTRG.3815.1	GO:0009507; GO:0005829; GO:0004106; GO:0016688; GO:0009073; GO:0046417
mRNA.MSTRG.17774.1	GO:0005829; GO:0022625; GO:0016020; GO:0005730; GO:0003729; GO:0003723; GO:0003735; GO:0000463; GO:0000184; GO:0006614; GO:0006412; GO:0006413; GO:0019083
mRNA.MSTRG.417.1	GO:0005829; GO:0022625; GO:0016020; GO:0005730; GO:0003729; GO:0003723; GO:0003735; GO:0000463; GO:0000184; GO:0006614; GO:0006412; GO:0006413; GO:0019083
mRNA.MSTRG.28598.1	GO:0005576; GO:0004252
mRNA.MSTRG.21676.1	GO:0031977; GO:0008236
mRNA.MSTRG.26249.1	GO:0046872; GO:0004222
mRNA.MSTRG.28806.1	GO:0016020; GO:0005524; GO:0031072; GO:0046872; GO:0051082; GO:0006457; GO:0009408
mRNA.MSTRG.9430.1	GO:0016020; GO:0005524; GO:0031072; GO:0046872; GO:0051082; GO:0006457; GO:0009408
mRNA.MSTRG.21518.1	GO:0005829; GO:0005886; GO:0009506; GO:0009536; GO:0005524; GO:0031072; GO:0046872; GO:0051082; GO:0006457; GO:0009408
mRNA.MSTRG.24454.1	GO:0005789; GO:0016021; GO:0043231; GO:0016020; GO:0046872; GO:0008963; GO:0016757; GO:0003975; GO:0003976; GO:0019348; GO:0006488; GO:0006489; GO:0006487; GO:0006047
mRNA.MSTRG.3507.1	GO:0005737; GO:0016887; GO:0005525
mRNA.MSTRG.20996.1	GO:0016021; GO:0005886; GO:0008750; GO:0050661
mRNA.MSTRG.7938.1	GO:0000307; GO:0005737; GO:0005634; GO:0005524; GO:0030332; GO:0004693; GO:0051301; GO:0000082; GO:0030448; GO:0007275; GO:0006468; GO:0051726; GO:0010389; GO:0010468
mRNA.MSTRG.8908.1	GO:0009507; GO:0004017; GO:0005524
mRNA.MSTRG.13544.1	GO:0005783; GO:0004392; GO:0046872; GO:0006788
mRNA.MSTRG.13545.1	GO:0005783; GO:0004392; GO:0046872; GO:0006788
mRNA.MSTRG.16521.1	GO:0005576; GO:0004519; GO:0003676
mRNA.MSTRG.10994.2	GO:0005615; GO:0005764; GO:0000323; GO:0004197; GO:0051603
mRNA.MSTRG.12385.1	GO:0048046; GO:0010494; GO:0005615; GO:0005794; GO:0005764; GO:0005634; GO:0000932; GO:0009506; GO:0099503; GO:0005773; GO:0004197; GO:0008234; GO:0008233; GO:0050832; GO:0006508; GO:0051603
mRNA.MSTRG.18914.1	GO:0048046; GO:0010494; GO:0005615; GO:0005794; GO:0005764; GO:0005634; GO:0000932; GO:0009506; GO:0099503; GO:0005773; GO:0004197; GO:0008234; GO:0008233; GO:0050832; GO:0006508; GO:0051603
mRNA.MSTRG.260.1	GO:0008810; GO:0030245
mRNA.MSTRG.11972.1	GO:0005576; GO:0008810; GO:0030248; GO:0030245
mRNA.MSTRG.10746.1	GO:0005623; GO:0005737; GO:0005829; GO:0030016; GO:0005634; GO:0005886; GO:0032991; GO:0030315; GO:0030018; GO:0005509; GO:0004198; GO:0003824; GO:0055103; GO:0060090; GO:0008233; GO:0031402; GO:0008307; GO:0031432; GO:1990092; GO:0071277; GO:0071472; GO:0061061; GO:0030239; GO:0043066; GO:0033234; GO:0045892; GO:0051092; GO:0045862; GO:0051281; GO:0014718; GO:0045893; GO:0072657; GO:0065003; GO:0006508; GO:0050790; GO:0043122; GO:0051592; GO:0014850; GO:0045214; GO:0097264
mRNA.MSTRG.21585.1	noMatch
mRNA.MSTRG.28035.1	GO:0016491
mRNA.MSTRG.9168.1	GO:0003886; GO:0009307
mRNA.MSTRG.8001.1	GO:0052692; GO:0016052
mRNA.MSTRG.23835.1	GO:0030054; GO:0005829; GO:0070062; GO:0016607; GO:0005886; GO:0005125; GO:0008144; GO:0042802; GO:0047280; GO:0004514; GO:0007568; GO:0007267; GO:1904646; GO:0071479; GO:0090650; GO:0032922; GO:0007623; GO:0007565; GO:0001774; GO:0034356; GO:0010507; GO:2000773; GO:0070997; GO:0008284; GO:0051770; GO:0048661; GO:0045944; GO:0014916; GO:1905377; GO:0014070; GO:0007165
mRNA.MSTRG.23975.1	GO:0005576; GO:0005615; GO:0005764; GO:0004197; GO:0071480; GO:0034644; GO:0051603
mRNA.MSTRG.18694.1	GO:0005615; GO:0005764; GO:0004197; GO:0051603
mRNA.MSTRG.12732.1	GO:0016021; GO:0042651; GO:0004016; GO:0005524; GO:0046872; GO:0006171; GO:0035556
mRNA.MSTRG.14330.1	GO:0016021; GO:0042651; GO:0004016; GO:0005524; GO:0046872; GO:0006171; GO:0035556
mRNA.MSTRG.2028.1	GO:0016020; GO:0005524; GO:0031072; GO:0046872; GO:0051082; GO:0006457; GO:0009408
mRNA.MSTRG.21202.1	GO:0016020; GO:0005524; GO:0031072; GO:0046872; GO:0051082; GO:0006457; GO:0009408
mRNA.MSTRG.24662.1	GO:0016020; GO:0005524; GO:0031072; GO:0046872; GO:0051082; GO:0006457; GO:0009408
mRNA.MSTRG.3092.1	GO:0016020; GO:0005524; GO:0031072; GO:0046872; GO:0051082; GO:0006457; GO:0009408
mRNA.MSTRG.15456.1	GO:0005509; GO:0007049; GO:0051301
mRNA.MSTRG.26403.1	GO:0005509; GO:0007049; GO:0051301
mRNA.MSTRG.4732.1	GO:0005509; GO:0007049; GO:0051301
mRNA.MSTRG.6235.1	GO:0005829; GO:0003862; GO:0000287; GO:0051287; GO:0009098
mRNA.MSTRG.14398.1	GO:0050662; GO:0016491; GO:0005975
mRNA.MSTRG.23217.1	GO:0005618; GO:0005829; GO:0005886; GO:0004332; GO:0008270; GO:0006094; GO:0006096
mRNA.MSTRG.26440.1	GO:0005618; GO:0005829; GO:0005886; GO:0004332; GO:0008270; GO:0006094; GO:0006096
mRNA.MSTRG.6603.1	GO:0005618; GO:0005829; GO:0005886; GO:0004332; GO:0008270; GO:0006094; GO:0006096
mRNA.MSTRG.15474.1	GO:0009982; GO:0003723; GO:0120159; GO:0000455; GO:0009451
mRNA.MSTRG.11461.1	GO:0005829; GO:0000287; GO:0016791
mRNA.MSTRG.23935.1	GO:0005829; GO:0052689; GO:0018738; GO:0046294
mRNA.MSTRG.15112.1	GO:0005829; GO:0050334; GO:0006772
mRNA.MSTRG.20851.1	noMatch
mRNA.MSTRG.16648.1	GO:0005737; GO:1990904; GO:0005525; GO:0003924
mRNA.MSTRG.7189.1	noMatch
mRNA.MSTRG.1327.1	GO:0009279; GO:0009986; GO:0005576; GO:0016021; GO:0042597; GO:0004252; GO:0009405
mRNA.MSTRG.2303.1	GO:0031234; GO:0005887; GO:0071949; GO:0016901; GO:0048038; GO:0019516; GO:0022904; GO:0055085
mRNA.MSTRG.25806.1	GO:0016021; GO:0005886; GO:0004252
mRNA.MSTRG.25806.2	GO:0016021; GO:0005886; GO:0004252
mRNA.MSTRG.25807.1	GO:0016021; GO:0005886; GO:0004252
mRNA.MSTRG.25119.1	GO:0005737; GO:0003985; GO:0042619
mRNA.MSTRG.896.1	GO:0005829; GO:0005739; GO:0008106; GO:0004032; GO:0045550; GO:0047718; GO:0052650; GO:0016491; GO:0001758; GO:0110095; GO:0044597; GO:0044598; GO:0016488; GO:0001523
mRNA.MSTRG.897.1	GO:0005829; GO:0005739; GO:0008106; GO:0004032; GO:0045550; GO:0047718; GO:0052650; GO:0016491; GO:0001758; GO:0110095; GO:0044597; GO:0044598; GO:0016488; GO:0001523
mRNA.MSTRG.897.2	GO:0005829; GO:0005739; GO:0008106; GO:0004032; GO:0045550; GO:0047718; GO:0052650; GO:0016491; GO:0001758; GO:0110095; GO:0044597; GO:0044598; GO:0016488; GO:0001523
mRNA.MSTRG.1784.1	GO:0009507; GO:0046872; GO:0004655; GO:0015995; GO:0006782
mRNA.MSTRG.16169.1	GO:0042972; GO:0005975
mRNA.MSTRG.16169.2	GO:0042972; GO:0005975
mRNA.MSTRG.22464.1	GO:0042972; GO:0005975
mRNA.MSTRG.3547.1	GO:0016021; GO:0008703; GO:0009231
mRNA.MSTRG.16175.1	GO:0016021; GO:0005886; GO:0015104; GO:0015297; GO:0015105; GO:0015699; GO:0015700; GO:0046685
mRNA.MSTRG.18504.1	GO:0016021; GO:0005886; GO:0015104; GO:0015297; GO:0015105; GO:0015699; GO:0015700; GO:0046685
mRNA.MSTRG.10723.1	GO:0042644; GO:0005634; GO:0008408; GO:0140078; GO:0003677; GO:0003906; GO:0008311; GO:0004519; GO:0046872; GO:0016791; GO:0004528; GO:0006284; GO:0033683; GO:0045893
mRNA.MSTRG.14207.1	GO:0005887; GO:0043005; GO:0045211; GO:0045202; GO:0005230; GO:0004888; GO:0007268; GO:0034220; GO:0050877; GO:0042391; GO:0007165
mRNA.MSTRG.23586.1	GO:0005829; GO:0005764; GO:0004197; GO:0004843; GO:0036459; GO:0043130; GO:0008270; GO:0032436; GO:0016579; GO:0071108; GO:0016567; GO:0006511
mRNA.MSTRG.16631.1	GO:0046556; GO:0009044; GO:0045493
mRNA.MSTRG.13424.1	GO:0005737; GO:0022625; GO:0022626; GO:0005730; GO:0003723; GO:0019843; GO:0003735; GO:0002181; GO:0000027
mRNA.MSTRG.13424.2	GO:0005737; GO:0022625; GO:0022626; GO:0005730; GO:0003723; GO:0019843; GO:0003735; GO:0002181; GO:0000027
mRNA.MSTRG.13424.3	GO:0005737; GO:0022625; GO:0022626; GO:0005730; GO:0003723; GO:0019843; GO:0003735; GO:0002181; GO:0000027
mRNA.MSTRG.13424.4	GO:0005737; GO:0022625; GO:0022626; GO:0005730; GO:0003723; GO:0019843; GO:0003735; GO:0002181; GO:0000027
mRNA.MSTRG.13425.1	GO:0005737; GO:0022625; GO:0022626; GO:0005730; GO:0003723; GO:0019843; GO:0003735; GO:0002181; GO:0000027
mRNA.MSTRG.6270.1	noMatch
mRNA.MSTRG.15909.1	GO:0005737; GO:0042132; GO:0046872; GO:0005975
mRNA.MSTRG.28620.1	GO:0009507; GO:0005737; GO:0042132; GO:0046872; GO:0050278; GO:0030388; GO:0006002; GO:0006000; GO:0006094; GO:0019253; GO:0005986
mRNA.MSTRG.23115.1	GO:0022627; GO:0015935; GO:0003723; GO:0003735; GO:0000462; GO:0006412
mRNA.MSTRG.23115.2	GO:0022627; GO:0015935; GO:0003723; GO:0003735; GO:0000462; GO:0006412
mRNA.MSTRG.9044.1	GO:0005789; GO:0016021; GO:0102985; GO:0045485; GO:0006636
mRNA.MSTRG.14511.1	GO:0005887; GO:0005351; GO:0046323
mRNA.MSTRG.17238.1	GO:0016787
mRNA.MSTRG.11262.1	GO:0005829; GO:0005640; GO:0005634; GO:0008144; GO:0043295; GO:0004602; GO:0004364; GO:0004769; GO:0007568; GO:0030855; GO:1901687; GO:0006749; GO:0043651; GO:0006693; GO:0042493; GO:0031667; GO:0042178; GO:0006805
mRNA.MSTRG.24617.1	GO:0005829; GO:0005640; GO:0005634; GO:0008144; GO:0043295; GO:0004602; GO:0004364; GO:0004769; GO:0007568; GO:0030855; GO:1901687; GO:0006749; GO:0043651; GO:0006693; GO:0042493; GO:0031667; GO:0042178; GO:0006805
mRNA.MSTRG.12882.1	GO:0005903; GO:0005737; GO:0004602; GO:0004364; GO:0098869; GO:0055114
mRNA.MSTRG.1389.1	GO:0005903; GO:0005737; GO:0004602; GO:0004364; GO:0098869; GO:0055114
mRNA.MSTRG.1390.1	GO:0005903; GO:0005737; GO:0004602; GO:0004364; GO:0098869; GO:0055114
mRNA.MSTRG.2867.1	GO:0005903; GO:0005737; GO:0004602; GO:0004364; GO:0098869; GO:0055114
mRNA.MSTRG.15191.1	GO:0005524
mRNA.MSTRG.26216.1	GO:0005623; GO:0005737; GO:0005795; GO:0031594; GO:0098527; GO:0099523; GO:0043195; GO:0005524; GO:0016887; GO:0046872; GO:0006914; GO:0007030; GO:0090160; GO:0043001; GO:0048211; GO:0006891; GO:0007274; GO:0070050; GO:0007269; GO:1900073; GO:0048172; GO:0035494; GO:0099504; GO:0031629; GO:0016082
mRNA.MSTRG.1764.1	GO:0005759; GO:0030060; GO:0005975; GO:0006108; GO:0006099
mRNA.MSTRG.14806.1	GO:0005634; GO:0019784; GO:0004843; GO:0043130; GO:0071108
mRNA.MSTRG.21306.1	GO:0016021; GO:0005634; GO:0005886; GO:0005509; GO:0038023; GO:0001525; GO:0009952; GO:0060271; GO:0007368; GO:0035907; GO:0031017; GO:0048699; GO:0021986; GO:0002244; GO:0060218; GO:0055016; GO:0050768; GO:0001840; GO:0061314; GO:0007219; GO:0031016; GO:0048936; GO:0048337; GO:0042663; GO:0048259; GO:0006355; GO:0021523; GO:0001756; GO:0021531; GO:0021514
